date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,7:11:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,7:14:00 PM,"HOUSER, RANDY",Runnin' Outta Moonlight,2013,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,7:16:00 PM,"JOHNSON, CODY",Human,2021,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,7:20:00 PM,"FLORIDA GEORGIA LINE/MCGRAW, TIM",May We All,2016,G,c-,collab,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,7:31:00 PM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,7:35:00 PM,"KEITH, TOBY",As Good As I Once Was,2005,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,7:38:00 PM,"ALLAN, GARY",Her Man,1996,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,7:41:00 PM,"MOORE, JUSTIN/BLOCK, PRISCILLA","You, Me, And Whiskey",2022,C,c-,collab,male-female,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,7:52:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,7:55:00 PM,"MURPHY, DAVID LEE",Dust On The Bottle,1995,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,7:59:00 PM,SUGARLAND,Baby Girl,2004,G,c-,duo,male-female,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,8:03:00 PM,"HARDY/WILSON, LAINEY",wait in the truck,2022,C,c-,collab,male-female,white,KansasCity,B2Bmixed
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,8:08:00 PM,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,8:10:00 PM,"SHELTON, BLAKE",Ol' Red,2001,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,8:14:00 PM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,8:18:00 PM,"ZAC BROWN BAND/BUFFETT, JIMMY",Knee Deep,2010,G,c-,collab,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,8:21:00 PM,"BENTLEY, DIERKS",Gold,2022,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,8:24:00 PM,"ELDREDGE, BRETT",Wanna Be That Song,2015,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,8:35:00 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,8:38:00 PM,RASCAL FLATTS,What Hurts The Most,2005,G,c-,trio,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,8:42:00 PM,"JACKSON, ALAN",Gone Country,1994,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,8:46:00 PM,"URBAN, KEITH",Brown Eyes Baby,2022,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,8:57:00 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,8:59:00 PM,"STRAIT, GEORGE",Carried Away,1996,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,9:03:00 PM,"BRYAN, LUKE",Country On,2022,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,9:07:00 PM,"COMBS, LUKE",Beer Never Broke My Heart,2019,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,9:10:00 PM,"CHESNEY, KENNY",Young,2001,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,9:13:00 PM,"MOORE, JUSTIN",We Didn't Have Much,2020,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,9:16:00 PM,"ALDEAN, JASON",When She Says Baby,2012,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,9:19:00 PM,"WILSON, LAINEY",Heart Like A Truck,2022,C,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,9:22:00 PM,"MCCREERY, SCOTTY",See You Tonight,2013,G,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,9:33:00 PM,"RHETT, THOMAS/GREEN, RILEY",Half Of Me,2022,R,c-,collab,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,9:36:00 PM,ZAC BROWN BAND,Colder Weather,2010,G,c-,group,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,9:41:00 PM,"MCCOY, NEAL",No Doubt About It,1993,G,c-,solo,men,filipino,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,9:44:00 PM,"PEARCE, CARLY",What He Didn't Do,2021,C,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,9:55:00 PM,"NICHOLS, JOE",Good Day For Living,2022,C,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,9:58:00 PM,"MCGRAW, TIM",My Best Friend,1999,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,10:02:00 PM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,10:06:00 PM,"BROWN, KANE",Lose It,2018,G,c-,solo,men,multiethnic,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,10:09:00 PM,"TWAIN, SHANIA",Any Man Of Mine,1995,G,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,10:13:00 PM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,10:16:00 PM,"OWEN, JAKE",Anywhere With You,2011,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,10:19:00 PM,"ZIMMERMAN, BAILEY",Fall In Love,2022,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,10:23:00 PM,"ELDREDGE, BRETT",Beat Of The Music,2013,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,10:33:00 PM,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,10:36:00 PM,"BRYAN, LUKE",All My Friends Say,2006,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,10:40:00 PM,"BROOKS, GARTH",That Summer,1992,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,10:45:00 PM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,10:56:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,10:59:00 PM,"KEITH, TOBY",You Ain't Much Fun,1994,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,11:02:00 PM,"BARRETT, GABBY",I hope,2019,G,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,11:05:00 PM,"URBAN, KEITH",Who Wouldn't Wanna Be Me,2002,G,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,11:09:00 PM,"MESSINA, JO DEE",Bye Bye,1997,G,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,11:12:00 PM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,11:16:00 PM,"ALLAN, GARY",Every Storm (Runs Out Of Rain),2012,G,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,11:19:00 PM,"HOUSER, RANDY",Note To Self,2022,C,c-,solo,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,11:22:00 PM,LADY ANTEBELLUM,Bartender,2014,G,c-,trio,male-female,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,11:33:00 PM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,11:36:00 PM,"LAMBERT, MIRANDA",Mama's Broken Heart,2011,G,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,11:39:00 PM,"JACKSON, ALAN",Don't Rock The Jukebox,1991,G,c-,solo,men,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,11:42:00 PM,"CHESNEY, KENNY/OLD DOMINION",Beer With My…,2022,C,c-,collab,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,11:52:00 PM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,KansasCity,B2Bmen
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,11:55:00 PM,"MCENTIRE, REBA",Is There Life Out There,1992,G,c-,solo,women,white,KansasCity,X
11/25/22,"Friday, regular",EVE,Steel City,KFKF-FM,11:58:00 PM,"ALDEAN, JASON",Amarillo Sky,2005,G,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:03:00 AM,"BARRETT, GABBY",I hope,2019,G,c-,solo,women,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:07:00 AM,"BRYAN, LUKE",Someone Else Calling You Baby,2009,G,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:10:00 AM,BROOKS & DUNN,My Maria,1996,G,c-,duo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:14:00 AM,"PEARCE, CARLY",What He Didn't Do,2021,C,c-,solo,women,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:17:00 AM,"RUCKER, DARIUS",Come Back Song,2010,G,c-,solo,men,black,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:20:00 AM,"ALDEAN, JASON",That's What Tequila Does,2021,C,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:24:00 AM,OLD DOMINION,Written In The Sand,2017,G,c-,group,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:29:00 AM,"WALLEN, MORGAN",Thought You Should Know,2022,C,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:32:00 AM,"UNDERWOOD, CARRIE",Last Name,2007,G,c-,solo,women,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:36:00 AM,"JACKSON, ALAN",Little Bitty,1996,G,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:39:00 AM,"ZIMMERMAN, BAILEY",Rock And A Hard Place,2022,C,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:43:00 AM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:46:00 AM,"BENTLEY, DIERKS",Somewhere On A Beach,2016,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:49:00 AM,FLORIDA GEORGIA LINE,Get Your Shine On,2012,G,c-,duo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:52:00 AM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:56:00 AM,ZAC BROWN BAND,Loving You Easy,2015,G,c-,group,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,12:58:00 AM,"SHELTON, BLAKE",Home,2008,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:02:00 AM,"MORRIS, MAREN",The Bones,2019,G,c-,solo,women,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:05:00 AM,"ATKINS, RODNEY",These Are My People,2006,G,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:09:00 AM,"TWAIN, SHANIA",Man! I Feel Like A Woman!,1997,G,c-,solo,women,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:13:00 AM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:16:00 AM,"HOUSER, RANDY",Runnin' Outta Moonlight,2013,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:19:00 AM,"WILSON, LAINEY",Heart Like A Truck,2022,C,c-,solo,women,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:23:00 AM,"SWINDELL, COLE",Ain't Worth The Whiskey,2014,G,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:27:00 AM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:31:00 AM,"MCBRIDE, MARTINA",This One's For The Girls,2003,G,c-,solo,women,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:35:00 AM,"MCGRAW, TIM",Something Like That,1999,G,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:38:00 AM,"KENT, COREY",Wild As Her,2022,C,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:43:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:46:00 AM,"BRICE, LEE",Rumor,2017,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:49:00 AM,LONESTAR,Walking In Memphis,2003,G,c-,group,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:53:00 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:55:00 AM,"CURRINGTON, BILLY",Hey Girl,2013,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,1:58:00 AM,"CHESNEY, KENNY",Living In Fast Forward,2005,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:02:00 AM,"BRYAN, LUKE","Sunrise, Sunburn, Sunset",2017,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:05:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:08:00 AM,BROOKS & DUNN,Brand New Man,1991,G,c-,duo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:11:00 AM,"BENTLEY, DIERKS",Gold,2022,C,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:14:00 AM,SUGARLAND,Something More,2004,G,c-,duo,male-female,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:17:00 AM,"CHURCH, ERIC",Doing Life With Me,2022,C,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:21:00 AM,"ALDEAN, JASON",Burnin' It Down,2014,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:25:00 AM,"HARDY/WILSON, LAINEY",wait in the truck,2022,C,c-,collab,male-female,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:30:00 AM,FLORIDA GEORGIA LINE,Round Here,2012,G,c-,duo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:33:00 AM,"YOAKAM, DWIGHT",A Thousand Miles From Nowhere,1993,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:36:00 AM,"URBAN, KEITH",Brown Eyes Baby,2022,C,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:42:00 AM,"RHETT, THOMAS/GREEN, RILEY",Half Of Me,2022,R,c-,collab,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:45:00 AM,"JANSON, CHRIS",Buy Me A Boat,2015,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:48:00 AM,RASCAL FLATTS,Fast Cars And Freedom,2004,G,c-,trio,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:52:00 AM,"BARRETT, GABBY",The Good Ones,2019,R,c-,solo,women,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:55:00 AM,"PASLAY, ERIC",Friday Night,2013,G,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,2:58:00 AM,"HILL, FAITH",Mississippi Girl,2005,G,c-,solo,women,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:02:00 AM,"STELL, MATT",Prayed For You,2018,G,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:06:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:09:00 AM,"STRAIT, GEORGE",You Know Me Better Than That,1991,G,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:12:00 AM,"MCCOLLUM, PARKER",Handle On You,2022,C,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:16:00 AM,ELI YOUNG BAND,Crazy Girl,2011,G,c-,group,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:19:00 AM,"BROWN, KANE/BROWN, KATELYN",Thank God,2022,C,c-,collab,male-female,multiethnic,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:22:00 AM,"CURRINGTON, BILLY",It Don't Hurt Like It Used To,2015,G,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:27:00 AM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:30:00 AM,"WILSON, GRETCHEN",Redneck Woman,2004,G,c-,solo,women,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:34:00 AM,"GILL, VINCE",Don't Let Our Love Start ...,1992,G,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:37:00 AM,"KEITH, TOBY",Oklahoma Breakdown,2021,C,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:41:00 AM,"NICHOLS, JOE",Good Day For Living,2022,C,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:45:00 AM,"YOUNG, CHRIS",Who I Am With You,2013,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:48:00 AM,"BENTLEY, DIERKS",5-1-5-0,2012,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:51:00 AM,"ZIMMERMAN, BAILEY",Fall In Love,2022,R,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:54:00 AM,OLD DOMINION,Song For Another Time,2015,G,c-,group,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,3:57:00 AM,"PAISLEY, BRAD",I'm Still A Guy,2007,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:02:00 AM,"RHETT, THOMAS",Remember You Young,2019,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:04:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:07:00 AM,DIAMOND RIO,Meet In The Middle,1991,G,c-,group,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:10:00 AM,"BARRETT, GABBY",Pick Me Up,2021,C,c-,solo,women,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:13:00 AM,"URBAN, KEITH",Kiss A Girl,2009,G,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:17:00 AM,"SHELTON, BLAKE",No Body,2022,C,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:20:00 AM,"BRICE, LEE",I Don't Dance,2014,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:25:00 AM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:29:00 AM,"ALDEAN, JASON/KELLY CLARKSON",Don't You Wanna Stay,2010,G,c-,collab,male-female,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:32:00 AM,"JACKSON, ALAN",Chasin' That Neon Rainbow,1990,G,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:35:00 AM,"MOORE, JUSTIN/BLOCK, PRISCILLA","You, Me, And Whiskey",2022,C,c-,collab,male-female,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:40:00 AM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:43:00 AM,"YOUNG, BRETT",In Case You Didn't Know,2016,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:47:00 AM,"MOORE, KIP",Somethin' 'Bout A Truck,2011,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:50:00 AM,"BRYAN, LUKE",Down To One,2020,R,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:54:00 AM,"CHURCH, ERIC",Give Me Back My Hometown,2014,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,4:57:00 AM,ZAC BROWN BAND,Free,2008,G,c-,group,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,5:01:00 AM,"CHESNUTT, MARK",Too Cold At Home,1990,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,5:10:00 AM,LADY ANTEBELLUM,Need You Now,2009,G,c-,trio,male-female,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,5:14:00 AM,"JOHNSON, CODY",Human,2021,C,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,5:18:00 AM,WYNONNA,No One Else On Earth,1992,G,c-,solo,women,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,5:21:00 AM,"CURRINGTON, BILLY",Good Directions,2005,G,c-,solo,men,white,KansasCity,X
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,5:25:00 AM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,5:29:00 AM,"CHESNEY, KENNY",Get Along,2018,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,5:37:00 AM,"URBAN, KEITH","John Cougar, John Deere...",2015,G,c-,solo,men,white,KansasCity,B2Bmen
12/30/22,"Friday, regular",OVN,Steel City,KFKF-FM,5:41:00 AM,"THOMAS, B.J.",(Hey Won't You Play) Another..,1975,G,c-,solo,men,white,KansasCity,B2Bmen
